Internalid,Lab processing,Airtable technique,Sample type,Container name
1570,Diag,ELISA,Serum,Serum Tube
15987,Medic,Biochemistry,Body Fluid,Sterile Container
3785,Diag,Allergy,Serum,Serum Tube
4366,Diag,Biochemistry,Serum,Serum Tube
15793,Medic,Biochemistry,Body Fluid,Sterile Container
179018,Medic,Molecular,Plasma,EDTA Tube
1539,Diag,Immunology,Serum,Serum Tube
204653,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
4073,Diag,Hematology,EDTA Whole Blood,EDTA Tube
1582,Diag,Allergy,Serum,Serum Tube
119715,Medic,Biochemistry,Urine,50mL Container
239882,Diag,Immunology,Serum,Serum Tube
204141,Diag,Biochemistry,Urine,50mL Container + Preservative
57235,Diag,ELISA,Serum,Serum Tube
4910,Medic,Other,Serum,Serum Tube
4084,Diag,Microbiology,Pericardial Fluid,Sterile Swab
11873,Diag,Biochemistry,Urine,50mL Container
57243,Medic,ELISA,Serum,Serum Tube
204083,Diag,Microbiology,Pleural Fluid,Sterile Container
4297,Diag,Allergy,Serum,Serum Tube
10272,Diag,ELISA,Plasma,Heparin Tube
44867,Pasteur,Other,Whole Blood,EDTA Tube
4204,Diag,Microbiology,Cerebrospinal Fluid,Sterile Container
44766,Tropical Disease Hospital,Other,Whole Blood,EDTA Tube
3766,Diag,Allergy,Serum,Serum Tube
4338,Diag,Coagulation,Plasma,Citrate Tube
4408,Diag,ELISA,Serum,Serum Tube
9893,Medic,ELISA,Serum,Serum Tube
25004,Diag,Coagulation,Plasma,Citrate Tube
1571,Diag,ELISA,Serum,Serum Tube
179820,Medic,Other,Serum,Serum Tube
39653,Diag,Biochemistry,Serum,Serum Tube
204635,Diag,Biochemistry,Serum,Serum Tube
1515,Diag,Immunology,Serum,Serum Tube
3830,Diag,Microbiology,Pleural Fluid,Sterile Container
57238,Diag,ELISA,Serum,Serum Tube
27509,Medic,Other,Serum,Serum Tube
52487,Diag,Immunology,Serum,Serum Tube
4205,Diag,Immunology,Serum,Serum Tube
57236,Diag,ELISA,Serum,Serum Tube
10376,Medic,Other,24h Urine,3L Container
27209,Medic,Other,Whole Blood,EDTA Tube
5364,Tropical Disease Hospital,Other,Whole Blood,EDTA Tube
4243,Diag,Biochemistry,Serum,Serum Tube
10373,Diag,ELISA,Plasma,Heparin Tube
3827,Diag,Microbiology,Body Fluid,Sterile Container
204551,Diag,Allergy,Serum,Serum Tube
4447,Medic,Other,Peritoneal Fluid,Sterile Container
33737,Diag,Clinical Pathology,Urine,50mL Container
4189,Diag,Biochemistry,Serum,Serum Tube
4803,Diag,ELISA,Serum,Serum Tube
4314,Diag,Biochemistry,24h Urine,3L Container
1451,Diag,Immunology,Serum,Serum Tube
4650,Medic,Other,Serum,Serum Tube
3978,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
11976,Diag,Biochemistry,Serum,Serum Tube
1431,Diag,Biochemistry,Serum,Serum Tube
3995,Diag,Allergy,Serum,Serum Tube
11968,Diag,Immunology,Serum,Serum Tube
4722,Medic,ELISA,Plasma,EDTA Tube
4514,Medic,Biochemistry,Cerebrospinal Fluid,Sterile Container
4263,Diag,Hematology,EDTA Whole Blood,EDTA Tube
1443,Diag,Immunology,Serum,Serum Tube
3982,Diag,Immunology,Serum,Serum Tube
204209,Diag,Electrophoresis (HPLC),Cord Blood,EDTA Tube
83693,Diag,Immunology,Serum,Serum Tube
1588,Diag,Allergy,Serum,Serum Tube
157871,Diag,ELISA,Serum,Serum Tube
4227,Medic,Other,Peritoneal Fluid,Sterile Container
3779,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
1430,Diag,Biochemistry,Serum,Serum Tube
3950,Diag,Allergy,Serum,Serum Tube
1586,Diag,Allergy,Serum,Serum Tube
4070,Diag,Hematology,EDTA Whole Blood,EDTA Tube
1566,Diag,ELISA,Serum,Serum Tube
3925,Diag,Hematology,EDTA Whole Blood,EDTA Tube
1532,Diag,Immunology,Serum,Serum Tube
177615,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
4279,Diag,Allergy,Serum,Serum Tube
5268,Medic,Coagulation,Plasma,Citrate Tube
3964,Diag,Allergy,Serum,Serum Tube
4220,Diag,Clinical Pathology,Urine,50mL Container
4184,Diag,Microbiology,Pleural Fluid,Sterile Container
1551,Diag,ELISA,Serum,Serum Tube
35040,GC Labs,Microbiology,Stool,Sterile Container
1572,Diag,ELISA,Serum,Serum Tube
157971,Diag,ELISA,Serum,Serum Tube
3876,Diag,Allergy,Serum,Serum Tube
1585,Diag,Allergy,Serum,Serum Tube
4475,Medic,Other,Peritoneal Fluid,Sterile Container
3879,Diag,Allergy,Serum,Serum Tube
11967,Diag,Immunology,Serum,Serum Tube
1517,Diag,Immunology,Serum,Serum Tube
4318,Diag,Biochemistry,Urine,50mL Container
1498,Diag,Biochemistry,Serum,Serum Tube
57240,Medic,ELISA,Serum,Serum Tube
204627,Diag,Biochemistry,Serum,Serum Tube
3848,Diag,Clinical Pathology,Urine,50mL Container
1442,Diag,Immunology,Serum,Serum Tube
1428,Diag,Biochemistry,Serum,Serum Tube
4663,Medic,Other,Serum,Serum Tube
1531,Diag,Immunology,Serum,Serum Tube
1612,Diag,Coagulation,Plasma,Citrate Tube
4423,Medic,Other,24h Urine,3L Container
15887,Medic,Biochemistry,Body Fluid,Sterile Container
47866,Diag,Molecular,Synovial Fluid,Sterile Container
14782,Diag,Immunology,Serum,Serum Tube
3782,Diag,Allergy,Serum,Serum Tube
4225,Diag,Allergy,Serum,Serum Tube
3840,Diag,Biochemistry,Urine,50mL Container
4292,Diag,Biochemistry,24h Urine,3L Container + Preservative
57773,Diag,Immunology,Serum,Serum Tube
1590,Diag,Allergy,Serum,Serum Tube
4374,Medic,Biochemistry,Whole Blood,EDTA Tube
204633,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
4306,Diag,Biochemistry,24h Urine,3L Container
4069,Diag,Allergy,Serum,Serum Tube
3824,Diag,Biochemistry,24h Urine,3L Container
3839,Diag,Biochemistry,24h Urine,3L Container
1528,Diag,Immunology,Serum,Serum Tube
57250,Diag,ELISA,Serum,Serum Tube
53614,Diag,Molecular,Cartilage Fluid,Sterile Container
4732,Medic,Other,Serum,Serum Tube
4313,Diag,Microbiology,Cerebrospinal Fluid,Sterile Container
3923,Diag,Biochemistry,24h Urine,3L Container
4236,Diag,Allergy,Serum,Serum Tube
3833,Diag,Biochemistry,Urine,50mL Container
5014,Medic,Other,Serum,Serum Tube
9883,Diag,ELISA,Plasma,Heparin Tube
1534,Diag,Immunology,Serum,Serum Tube
4918,Medic,Other,24h Urine,3L Container
204173,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
1527,Diag,Immunology,Serum,Serum Tube
1611,Diag,Coagulation,Plasma,Citrate Tube
4364,Medic,Biochemistry,Cerebrospinal Fluid,Sterile Container
204613,Diag,Biochemistry,Serum,Serum Tube
1447,Diag,Biochemistry,Serum,Serum Tube
1468,Diag,Biochemistry,Serum,Serum Tube
3987,Diag,Allergy,Serum,Serum Tube
4376,Medic,ELISA,Plasma,EDTA Tube
4362,Medic,Biochemistry,Serum,Serum Tube
3949,Diag,Biochemistry,Serum,Serum Tube
57245,Diag,ELISA,Serum,Serum Tube
1575,Diag,ELISA,Serum,Serum Tube
4462,Medic,Biochemistry,Cerebrospinal Fluid,Sterile Container
4459,Medic,Hematology,Serum,Serum Tube
1603,Diag,Allergy,Serum,Serum Tube
1424,Diag,Immunology,Serum,Serum Tube
4340,Diag,Clinical Pathology,3h Urine,Addis Container
4758,Diag,Hematology,EDTA Whole Blood,EDTA Tube
5363,HCDC,Other,Plasma,EDTA Tube
65888,Cerba,Other,Urine,50mL Container
5466,Medic,Coagulation,Plasma,Citrate Tube
1584,Diag,Allergy,Serum,Serum Tube
10270,Diag,Hematology,EDTA Whole Blood,EDTA Tube
1580,Diag,Allergy,Serum,Serum Tube
1581,Diag,Allergy,Serum,Serum Tube
14882,Diag,Immunology,Serum,Serum Tube
4183,Diag,Allergy,Serum,Serum Tube
1445,Diag,Immunology,Serum,Serum Tube
3763,Diag,Allergy,Serum,Serum Tube
1460,Diag,Biochemistry,Serum,Serum Tube
11872,Diag,Immunology,Serum,Serum Tube
128123,Diag,Hematology,EDTA Whole Blood,EDTA Tube
3877,Diag,Biochemistry,24h Urine,3L Container
9886,Diag,Microbiology,"Sputum,Bronchoalveolar Lavage Fluid,Bronchial Secretions,Throat Swab",Sterile Container
4083,Diag,Clinical Pathology,Breath,Breath Test Kit
204649,Diag,ELISA,Serum,Serum Tube
10372,Diag,Hematology,EDTA Whole Blood,EDTA Tube
3922,Diag,Biochemistry,24h Urine,3L Container + Preservative
3864,Diag,Clinical Pathology,3h Urine,Addis Container
4091,Diag,Allergy,Serum,Serum Tube
33836,Diag,Clinical Pathology,Urine,50mL Container
4375,Medic,Other,Serum,Serum Tube
10266,Diag,Microbiology,Urine,Sterile Container
53399,Diag,Immunology,Serum,Serum Tube
3870,Medic,Other,Serum,Serum Tube
1518,Diag,Biochemistry,Serum,Serum Tube
4321,Diag,Microbiology,Cerebrospinal Fluid,Sterile Container
10377,Diag,Biochemistry,Serum,Serum Tube
1622,Medic,Other,Serum,Serum Tube
3875,Diag,Biochemistry,Urine,50mL Container
1467,Diag,Immunology,Serum,Serum Tube
23802,Diag,Immunology,Serum,Serum Tube
4450,Medic,ELISA,Plasma,EDTA Tube
1579,Diag,ELISA,Serum,Serum Tube
4324,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
1446,Diag,Biochemistry,Serum,Serum Tube
1432,Diag,Immunology,Serum,Serum Tube
11877,Diag,Biochemistry,Serum,Serum Tube
176511,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
3936,Diag,Clinical Pathology,Urine,50mL Container
4518,Medic,Microbiology,Stool,Stool Container
4749,Medic,ELISA,Plasma,EDTA Tube
10365,Diag,ELISA,Plasma,Heparin Tube
1483,Diag,Immunology,Serum,Serum Tube
1449,Diag,Immunology,Serum,Serum Tube
1505,Diag,Biochemistry,Serum,Serum Tube
1524,Diag,Biochemistry,Serum,Serum Tube
204491,Diag,Molecular,Plasma,EDTA Tube
4286,Diag,Biochemistry,Serum,Serum Tube
3960,Diag,Allergy,Serum,Serum Tube
1552,Diag,ELISA,Serum,Serum Tube
3775,Diag,Allergy,Serum,Serum Tube
3783,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4505,Medic,Immunology,Serum,Serum Tube
57368,Diag,Allergy,Serum,Serum Tube
4218,Diag,Allergy,Serum,Serum Tube
65889,Cerba,Other,Urine,50mL Container
3847,Diag,Clinical Pathology,Urine,50mL Container
3920,Diag,Microbiology,Pericardial Fluid,Sterile Swab
1474,Medic,Immunology,Serum,Serum Tube
204137,Diag,Biochemistry,Urine,50mL Container
3975,Diag,Coagulation,Plasma,Citrate Tube
4179,Diag,Biochemistry,Urine,50mL Container
3966,Diag,Allergy,Serum,Serum Tube
1440,Diag,Immunology,Serum,Serum Tube
204153,Diag,Immunology,Serum,Serum Tube
15790,Medic,Biochemistry,Body Fluid,Sterile Container
157972,Diag,ELISA,Serum,Serum Tube
57244,Diag,ELISA,Serum,Serum Tube
3825,Diag,Immunology,Serum,Serum Tube
1489,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
57248,Diag,ELISA,Serum,Serum Tube
204621,Diag,Biochemistry,Urine,50mL Container + Preservative
4706,Medic,Other,Peritoneal Fluid,Sterile Container
4716,Medic,Other,Serum,Serum Tube
1564,Diag,ELISA,Serum,Serum Tube
52483,Diag,Immunology,Serum,Serum Tube
3795,Diag,Allergy,Serum,Serum Tube
3968,Medic,Other,Serum,Serum Tube
204647,Diag,Allergy,Serum,Serum Tube
4424,Diag,Microbiology,Peritoneal Fluid,Sterile Container
1540,Diag,Immunology,Serum,Serum Tube
3981,Diag,Allergy,Serum,Serum Tube
1464,Diag,Immunology,Serum,Serum Tube
4745,Diag,ELISA,Serum,Serum Tube
1533,Diag,Biochemistry,Serum,Serum Tube
204123,Diag,Electrophoresis (HPLC),Cord Blood,EDTA Tube
1568,Diag,ELISA,Serum,Serum Tube
14987,Medic,Other,Others,Others
4507,Medic,Biochemistry,24h Urine,3L Container
4987,Diag,Maternity,Serum,Serum Tube
34138,Diag,Microbiology,Peritoneal Fluid,Sterile Container
4654,Medic,Other,Serum,Serum Tube
3948,Diag,Hematology,EDTA Whole Blood,EDTA Tube
44866,Tropical Disease Hospital,Other,Whole Blood,EDTA Tube
1509,Diag,Biochemistry,Serum,Serum Tube
3931,Diag,Allergy,Serum,Serum Tube
10267,Diag,Immunology,Plasma,EDTA Tube
1444,Diag,Immunology,Serum,Serum Tube
204217,Diag,Immunology,Serum,Serum Tube
3957,Diag,Coagulation,Plasma,Citrate Tube
4451,Medic,ELISA,Plasma,EDTA Tube
11882,Medic,Other,Serum,Serum Tube
4369,Diag,ELISA,Serum,Serum Tube
1450,Diag,Immunology,Serum,Serum Tube
3799,Diag,Biochemistry,Serum,Serum Tube
3921,Diag,Biochemistry,Serum,Serum Tube
1482,Diag,Immunology,Serum,Serum Tube
3815,Diag,Biochemistry,24h Urine,3L Container
1601,Diag,Allergy,Serum,Serum Tube
204625,Diag,Immunology,Serum,Serum Tube
57467,Diag,Allergy,Serum,Serum Tube
3777,Diag,Clinical Pathology,3h Urine,Addis Container
1481,Diag,Immunology,Serum,Serum Tube
4294,Medic,Other,Serum,Serum Tube
204591,Diag,Molecular,Serum,Serum Tube
1503,Diag,Biochemistry,Serum,Serum Tube
204589,Diag,Molecular,Serum,Serum Tube
95700,Diag,Immunology,Plasma,EDTA Tube
204645,Diag,Biochemistry,Urine,50mL Container
4382,Medic,Biochemistry,Serum,Serum Tube
3891,Diag,Allergy,Serum,Serum Tube
3924,Diag,Allergy,Serum,Serum Tube
4433,Medic,Biochemistry,Serum,Serum Tube
1578,Diag,ELISA,Serum,Serum Tube
53093,Diag,Immunology,Serum,Serum Tube
1553,Diag,ELISA,Serum,Serum Tube
1573,Diag,ELISA,Serum,Serum Tube
1478,Diag,Immunology,Serum,Serum Tube
4365,Medic,Other,Serum,Serum Tube
398107,Pasteur,Other,Whole Blood,EDTA Tube
4240,Diag,Clinical Pathology,Urine,50mL Container
4411,Diag,ELISA,Serum,Serum Tube
3932,Diag,Allergy,Serum,Serum Tube
4335,Diag,Hematology,EDTA Whole Blood,EDTA Tube
51366,Diag,Immunology,Serum,Serum Tube
204607,Diag,Biochemistry,Serum,Serum Tube
4589,Medic,Immunology,Saliva,Saliva Container
1472,Diag,Biochemistry,Serum,Serum Tube
1610,Diag,POCT,Earlobe Blood,Others
1525,Diag,Immunology,Serum,Serum Tube
204125,Diag,Electrophoresis (HPLC),Cord Blood,EDTA Tube
3843,Diag,Biochemistry,24h Urine,3L Container
15888,Medic,Biochemistry,Body Fluid,Sterile Container
3836,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4241,Diag,Microbiology,Body Fluid,Sterile Container
4750,Medic,Biochemistry,Serum,Serum Tube
1433,Diag,Biochemistry,Serum,Serum Tube
3780,Diag,Biochemistry,24h Urine,3L Container
204531,Diag,Allergy,Serum,Serum Tube
9969,Medic,Other,Serum,Serum Tube
204133,Diag,Biochemistry,Urine,50mL Container
1605,Diag,Allergy,Serum,Serum Tube
1470,Diag,Biochemistry,Serum,Serum Tube
3956,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4222,Medic,Other,Serum,Serum Tube
3812,Diag,Biochemistry,Serum,Serum Tube
1560,Diag,ELISA,Serum,Serum Tube
33736,Diag,Clinical Pathology,Urine,50mL Container
21497,Medic,Other,Serum,Serum Tube
4212,Diag,Biochemistry,Serum,Serum Tube
1599,Diag,Allergy,Serum,Serum Tube
3917,Diag,Clinical Pathology,Urine,50mL Container
3822,Diag,Biochemistry,Urine,50mL Container
1448,Diag,Immunology,Serum,Serum Tube
3961,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
15794,Medic,Biochemistry,Body Fluid,Sterile Container
4307,Diag,Biochemistry,Serum,Serum Tube
1487,Diag,Biochemistry,Plasma,Fluoride Tube
4308,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4397,Diag,Biochemistry,Serum,Serum Tube
1550,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
1500,Diag,Biochemistry,Serum,Serum Tube
4299,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
11973,Diag,Immunology,Serum,Serum Tube
39655,Diag,Biochemistry,Serum,Serum Tube
11868,Diag,Immunology,Serum,Serum Tube
4541,Medic,Other,Serum,Serum Tube
3781,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
4226,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
39661,Diag,Immunology,Serum,Serum Tube
1574,Diag,ELISA,Serum,Serum Tube
1592,Diag,Allergy,Serum,Serum Tube
1463,Diag,Biochemistry,Serum,Serum Tube
1462,Diag,Biochemistry,Serum,Serum Tube
204617,Diag,Allergy,Serum,Serum Tube
1530,Diag,Biochemistry,Serum,Serum Tube
3857,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4401,Medic,Other,Serum,Serum Tube
239954,Medic,Other,Serum,Serum Tube
4327,Diag,Hematology,EDTA Whole Blood,EDTA Tube
162375,Diag,Immunology,Serum,Serum Tube
10265,Medic,Biochemistry,Serum,Serum Tube
204623,Diag,Maternity,Serum,Serum Tube
1559,Diag,ELISA,Serum,Serum Tube
204639,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
4370,Medic,ELISA,Serum,Serum Tube
1514,Diag,Biochemistry,Serum,Serum Tube
3884,Diag,Microbiology,Body Fluid,Sterile Container
1458,Medic,Biochemistry,Serum,Serum Tube
39658,Diag,Immunology,Serum,Serum Tube
4452,Medic,Other,Serum,Serum Tube
11975,Diag,Biochemistry,Serum,Serum Tube
1485,Diag,Biochemistry,Plasma,Fluoride Tube
15789,Medic,Biochemistry,Pleural Fluid,Sterile Container
1593,Diag,Allergy,Serum,Serum Tube
95699,Medic,Other,Serum,Serum Tube
1466,Diag,Immunology,Serum,Serum Tube
1494,Diag,Immunology,Serum,Serum Tube
10363,Medic,Immunology,Whole Blood,EDTA Tube
3943,Diag,Allergy,Serum,Serum Tube
1455,Diag,Biochemistry,24h Urine,3L Container + Preservative
3928,Diag,Biochemistry,24h Urine,3L Container
51368,Diag,Immunology,Serum,Serum Tube
4839,Diag,ELISA,Serum,Serum Tube
1457,Diag,Immunology,Serum,Serum Tube
1522,Diag,Immunology,Serum,Serum Tube
4506,Medic,Biochemistry,Serum,Serum Tube
1427,Diag,Biochemistry,Serum,Serum Tube
33837,Diag,Clinical Pathology,Urine,50mL Container
4278,Medic,Other,Serum,Serum Tube
4336,Diag,Microbiology,Semen,Sterile Container
57237,Diag,ELISA,Serum,Serum Tube
11871,Diag,Immunology,Serum,Serum Tube
72088,Cerba,Other,Serum,Serum Tube
204605,Diag,Immunology,Serum,Serum Tube
119714,Medic,Biochemistry,Serum,Serum Tube
1558,Diag,ELISA,Serum,Serum Tube
204135,Diag,Biochemistry,Urine,50mL Container
204231,Diag,Electrophoresis (HPLC),Cord Blood,EDTA Tube
3778,Diag,Biochemistry,24h Urine,3L Container
3770,Medic,Other,Serum,Serum Tube
11876,Diag,Immunology,Serum,Serum Tube
1554,Diag,ELISA,Serum,Serum Tube
3855,Diag,Allergy,Serum,Serum Tube
15788,Medic,Biochemistry,Body Fluid,Sterile Container
4316,Diag,Hematology,EDTA Whole Blood,EDTA Tube
3765,Diag,Clinical Pathology,3h Urine,Addis Container
1434,Diag,Biochemistry,Urine,50mL Container
1647,Diag,Biochemistry,Serum,Serum Tube
1438,Diag,Immunology,Serum,Serum Tube
4223,Medic,Other,Serum,Serum Tube
4323,Diag,Allergy,Serum,Serum Tube
4383,Medic,Other,Urine,50mL Container
1569,Diag,ELISA,Serum,Serum Tube
11869,Diag,Immunology,Serum,Serum Tube
3885,Diag,Clinical Pathology,Urine,50mL Container
3918,Diag,Microbiology,Cerebrospinal Fluid,Sterile Container
3842,Diag,Biochemistry,24h Urine,3L Container
11875,Diag,Biochemistry,Serum,Serum Tube
57241,Diag,ELISA,Serum,Serum Tube
89494,Diag,Biochemistry,Serum,Serum Tube
1496,Diag,Biochemistry,Serum,Serum Tube
1563,Diag,ELISA,Serum,Serum Tube
199254,Medic,Other,Serum,Serum Tube
3965,Diag,Hematology,EDTA Whole Blood,EDTA Tube
10271,Diag,Hematology,EDTA Whole Blood,EDTA Tube
1480,Diag,Immunology,Serum,Serum Tube
1555,Diag,ELISA,Serum,Serum Tube
3935,Diag,Microbiology,Body Fluid,Sterile Container
4320,Diag,Microbiology,Pericardial Fluid,Sterile Swab
1576,Diag,ELISA,Serum,Serum Tube
4244,Diag,Allergy,Serum,Serum Tube
3794,Diag,Immunology,Serum,Serum Tube
204143,Tâm An,,Serum,Serum Tube
1561,Diag,ELISA,Serum,Serum Tube
1557,Diag,ELISA,Serum,Serum Tube
204631,Diag,Molecular,"Serum,Plasma","Serum Tube,EDTA Tube"
4420,Medic,Biochemistry,Serum,Serum Tube
52485,Diag,Immunology,Serum,Serum Tube
10264,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4363,Medic,Biochemistry,Serum,Serum Tube
4432,Medic,ELISA,Plasma,EDTA Tube
4310,Diag,Microbiology,Semen,Sterile Container
1436,Diag,Immunology,Serum,Serum Tube
57247,Diag,ELISA,Serum,Serum Tube
4835,Medic,Other,Serum,Serum Tube
3944,Diag,Allergy,Serum,Serum Tube
1651,Diag,ELISA,Serum,Serum Tube
4274,Diag,Hematology,EDTA Whole Blood,EDTA Tube
4322,Diag,Allergy,Serum,Serum Tube
1452,Diag,Immunology,Serum,Serum Tube
4784,Medic,Other,Serum,Serum Tube
167501,Medic,Immunology,Urine,50mL Container
57246,Diag,ELISA,Serum,Serum Tube
39654,Diag,Biochemistry,Serum,Serum Tube
1475,Diag,Biochemistry,Serum,Serum Tube
85694,Cerba,Other,Serum,Serum Tube
8375,Cerba,Biochemistry,Serum,Serum Tube
4733,Diag,Maternity,Serum,Serum Tube
239874,Diag,Electrophoresis (HPLC),EDTA Whole Blood,EDTA Tube
44765,Tropical Disease Hospital,Other,Whole Blood,EDTA Tube
13870,Diag,Biochemistry,Urine,50mL Container
44865,Tropical Disease Hospital,Other,Whole Blood,EDTA Tube
11870,Diag,Biochemistry,Urine,50mL Container
11970,Diag,Biochemistry,Urine,50mL Container
287127,Diag,Immunology,Serum,Serum Tube
4066,Diag,Microbiology,Semen,Sterile Container
4275,Diag,Microbiology,Semen,Sterile Container
287117,Diag,Clinical Pathology,Semen,Sterile Container
287119,Diag,Clinical Pathology,Semen,Sterile Container
3873,Diag,Microbiology,Semen,Sterile Container
287109,Diag,Clinical Pathology,Semen,Sterile Container
3851,Diag,Microbiology,Semen,Sterile Container
293622,Diag,Clinical Pathology,Semen,Sterile Container
294106,Diag,Clinical Pathology,Semen,Sterile Container
293624,Diag,Clinical Pathology,Semen,Sterile Container
3973,Diag,Microbiology,Semen,Sterile Container
4000,Diag,Microbiology,Semen,Sterile Container
293616,Diag,Clinical Pathology,Semen,Sterile Container
293626,Diag,Clinical Pathology,Semen,Sterile Container
294031,Diag,Clinical Pathology,Semen,Sterile Container
293628,Diag,Clinical Pathology,Semen,Sterile Container
294033,Diag,Clinical Pathology,Semen,Sterile Container
293630,Diag,Clinical Pathology,Semen,Sterile Container
294035,Diag,Clinical Pathology,Semen,Sterile Container
3820,Diag,Microbiology,Semen,Sterile Container
293790,Diag,Clinical Pathology,Semen,Sterile Container
294037,Diag,Clinical Pathology,Semen,Sterile Container
293618,Diag,Clinical Pathology,Semen,Sterile Container
4221,Diag,Microbiology,Semen,Sterile Container
294104,Diag,Clinical Pathology,Semen,Sterile Container
293614,Diag,Clinical Pathology,Semen,Sterile Container
294108,Diag,Clinical Pathology,Semen,Sterile Container
293620,Diag,Clinical Pathology,Semen,Sterile Container
287115,Diag,Clinical Pathology,Semen,Sterile Container
287113,Diag,Clinical Pathology,Semen,Sterile Container
293632,Diag,Clinical Pathology,Semen,Sterile Container
287121,Diag,Clinical Pathology,Semen,Sterile Container
293825,Diag,Clinical Pathology,Semen,Sterile Container
287111,Diag,Clinical Pathology,Semen,Sterile Container
303530,Diag,Clinical Pathology,Semen,Sterile Container
293634,Diag,Biochemistry,Serum,Serum Tube
293792,Diag,Biochemistry,Serum,Serum Tube
4481,Medic,Other,Serum,Serum Tube
4652,Medic,Other,Serum,Serum Tube
293796,Medic,ELISA,Whole Blood,EDTA Tube
294041,Diag,Biochemistry,Serum,Serum Tube
298490,Diag,Biochemistry,Serum,Serum Tube
240384,Diag,Non-lab Test,Serum,Others
199054,Diag,Non-lab Test,,Others
293699,Anapath,Other,Tissue,Formol 10%
239940,Diag,Non-lab Test,,
4566,Cerba,Biochemistry,Whole Blood,EDTA Tube
9384,Cerba,Biochemistry,Serum,Serum Tube
11363,Genes Solutions,Other,Whole Blood,cFDNA Tube
303227,Genes Solutions,Other,Whole Blood,Streck Tube
293705,Genes Solutions,Other,Whole Blood,Streck Tube
293800,Genes Solutions,Other,Whole Blood,Streck Tube
294047,Genes Solutions,Other,Whole Blood,Streck Tube
293644,Genes Solutions,Other,Whole Blood,Streck Tube
